id,triple,sequence,neighbor,skip,double
94000,0,0,1,0,1
94001,0,0,1,0,1
94002,0,0,1,0,2
94005,0,0,1,0,1
94006,0,0,2,0,1
94010,0,0,1,0,2
94025,0,0,1,0,1
94026,0,0,1,1,1
94030,0,1,1,0,0
94050,0,0,1,0,2
94125,1,0,1,0,0
94126,1,0,1,0,0
94130,1,0,1,0,0
94150,1,0,1,0,0
94250,1,0,1,0,0
94375,0,0,0,1,0
94376,0,0,0,1,0
94377,0,0,0,1,1
94378,1,0,0,1,0
94380,0,0,0,1,0
94381,0,0,1,1,0
94382,0,0,0,1,1
94385,0,0,0,1,1
94386,0,0,0,1,1
94390,1,0,0,1,0
94400,0,0,1,1,0
94401,0,0,0,2,0
94402,0,0,1,1,1
94405,0,0,1,1,0
94406,0,1,0,1,0
94410,0,0,1,1,1
94425,0,0,0,1,1
94426,0,0,1,2,0
94430,0,0,2,1,0
94450,1,0,0,1,0
94500,0,0,2,0,0
94501,0,0,2,0,0
94502,0,0,2,0,1
94505,0,0,0,2,0
94506,0,0,3,0,0
94510,0,0,2,0,1
94525,0,1,1,0,0
94526,0,1,1,0,0
94530,0,1,0,1,0
94550,0,1,1,0,0
94625,0,0,0,1,1
94626,0,0,0,1,1
94630,0,0,2,1,0
94650,0,1,1,0,0
94750,1,0,0,1,0
95000,0,0,1,0,1
95001,0,0,1,0,1
95002,0,0,1,0,2
95005,0,0,1,0,1
95006,0,0,2,0,1
95010,0,0,1,0,2
95025,0,0,1,0,1
95026,0,0,1,1,1
95030,0,0,2,0,1
95050,0,0,1,0,2
95125,0,0,1,0,1
95126,0,0,1,0,1
95130,0,0,1,1,1
95150,0,1,0,1,0
95250,0,0,1,0,2
95625,1,0,1,0,0
95626,1,0,1,0,0
95630,1,0,1,0,0
95650,1,0,1,0,0
95750,1,0,1,0,0
96250,1,0,0,1,0
96875,0,1,0,0,0
96876,0,1,0,0,0
96877,0,1,0,0,1
96878,1,1,0,0,0
96880,0,1,0,0,0
96881,0,1,1,0,0
96882,0,1,0,0,1
96885,0,1,0,0,1
96886,0,1,0,0,1
96890,1,1,0,0,0
96900,0,1,0,0,0
96901,0,1,0,1,0
96902,0,1,0,0,1
96905,0,1,1,0,0
96906,0,2,0,0,0
96910,0,1,0,0,1
96925,0,1,0,0,1
96926,0,1,0,0,1
96930,0,1,0,0,1
96950,1,1,0,0,0
97000,0,1,0,0,0
97001,0,1,0,0,0
97002,0,1,0,0,1
97005,0,1,0,1,0
97006,0,1,0,1,0
97010,0,1,0,0,1
97025,0,1,1,0,0
97026,0,1,0,1,0
97030,0,2,0,0,0
97050,0,1,0,0,1
97125,0,1,0,0,1
97126,0,1,0,0,1
97130,0,1,0,0,1
97150,0,1,0,0,1
97250,1,1,0,0,0
97500,0,1,0,0,0
97501,0,1,0,0,0
97502,0,1,0,0,1
97505,0,1,0,0,0
97506,0,1,1,0,0
97510,0,1,0,0,1
97525,0,1,0,0,0
97526,0,1,0,1,0
97530,0,1,1,0,0
97550,0,1,0,0,1
97625,0,1,1,0,0
97626,0,1,1,0,0
97630,0,1,1,0,0
97650,0,2,0,0,0
97750,0,1,1,0,0
98125,0,1,0,0,0
98126,0,1,0,0,0
98130,0,1,0,0,0
98150,0,1,0,1,0
98250,0,1,0,1,0
98750,1,1,0,0,0
100000,0,1,0,0,0
100001,0,1,0,0,0
100002,0,1,0,0,1
100005,0,1,0,0,0
100006,0,1,1,0,0
100010,0,1,0,0,1
100025,0,1,0,0,0
100026,0,1,0,1,0
100030,0,1,1,0,0
100050,0,1,0,0,1
100125,0,1,0,1,0
100126,0,1,0,1,0
100130,0,1,0,1,0
100150,0,1,0,1,0
100250,0,1,0,0,1
100625,0,1,0,1,0
100626,0,1,0,1,0
100630,0,1,0,1,0
100650,0,1,0,1,0
100750,0,2,0,0,0
101250,0,1,0,1,0
103125,1,0,1,0,0
103126,1,0,1,0,0
103130,1,0,1,0,0
103150,1,0,1,0,0
103250,1,0,1,0,0
103750,1,0,0,1,0
106250,1,1,0,0,0
109375,0,0,0,0,1
109376,0,0,0,0,1
109377,0,0,0,0,2
109378,1,0,0,0,1
109380,0,0,0,0,1
109381,0,0,1,0,1
109382,0,0,0,0,2
109385,0,0,0,0,2
109386,0,0,0,0,2
109390,1,0,0,0,1
109400,0,0,0,0,1
109401,0,0,0,1,1
109402,0,0,0,0,2
109405,0,0,1,0,1
109406,0,1,0,0,1
109410,0,0,0,0,2
109425,0,0,0,0,2
109426,0,0,0,0,2
109430,0,0,0,0,2
109450,1,0,0,0,1
109500,0,0,0,0,1
109501,0,0,0,0,1
109502,0,0,0,0,2
109505,0,0,0,1,1
109506,0,0,0,1,1
109510,0,0,0,0,2
109525,0,0,1,0,1
109526,0,0,0,1,1
109530,0,1,0,0,1
109550,0,0,0,0,2
109625,0,0,0,0,2
109626,0,0,0,0,2
109630,0,0,0,0,2
109650,0,0,0,0,2
109750,1,0,0,0,1
110000,0,0,1,1,0
110001,0,0,1,1,0
110002,0,0,1,1,1
110005,0,0,1,1,0
110006,0,0,2,1,0
110010,0,0,1,1,1
110025,0,0,0,1,1
110026,0,0,1,2,0
110030,0,0,2,1,0
110050,0,0,1,1,1
110125,0,0,1,0,1
110126,0,0,1,0,1
110130,0,0,1,2,0
110150,0,1,0,0,1
110250,0,0,1,1,1
110625,0,0,0,0,2
110626,0,0,0,0,2
110630,0,0,0,0,2
110650,0,0,1,2,0
110750,0,0,2,1,0
111250,1,0,0,0,1
112500,0,1,0,0,0
112501,0,1,0,0,0
112502,0,1,0,0,1
112505,0,1,0,0,0
112506,0,1,1,0,0
112510,0,1,0,0,1
112525,0,1,0,0,0
112526,0,1,0,1,0
112530,0,1,1,0,0
112550,0,1,0,0,1
112625,0,1,0,0,0
112626,0,1,0,0,0
112630,0,1,0,1,0
112650,0,1,1,0,0
112750,0,1,0,0,1
113125,0,1,1,0,0
113126,0,1,1,0,0
113130,0,1,1,0,0
113150,0,1,1,0,0
113250,0,1,0,0,1
113750,0,1,0,1,0
115625,0,1,1,0,0
115626,0,1,1,0,0
115630,0,1,1,0,0
115650,0,1,1,0,0
115750,0,1,0,1,0
116250,0,2,0,0,0
118750,1,0,0,0,1
125000,1,0,0,0,0
125001,1,0,0,0,0
125002,1,0,0,0,1
125005,1,0,0,0,0
125006,1,0,1,0,0
125010,1,0,0,0,1
125025,1,0,0,0,0
125026,1,0,0,1,0
125030,1,0,1,0,0
125050,1,0,0,0,1
125125,1,0,0,0,0
125126,1,0,0,0,0
125130,1,0,0,1,0
125150,1,0,1,0,0
125250,1,0,0,0,1
125625,1,0,0,0,0
125626,1,0,0,0,0
125630,1,0,0,0,0
125650,1,0,0,1,0
125750,1,0,1,0,0
126250,1,0,0,0,1
128125,1,0,0,1,0
128126,1,0,0,1,0
128130,1,0,0,1,0
128150,1,0,0,1,0
128250,1,0,0,1,0
128750,1,0,0,1,0
131250,1,0,0,0,1
140625,1,0,1,0,0
140626,1,0,1,0,0
140630,1,0,1,0,0
140650,1,0,1,0,0
140750,1,0,1,0,0
141250,1,0,0,1,0
143750,1,1,0,0,0
156250,0,0,0,0,1
156251,0,0,0,0,1
156252,0,0,0,0,2
156253,1,0,0,0,1
156254,1,0,0,0,1
156255,0,0,0,0,1
156256,0,0,1,0,1
156257,0,0,0,0,2
156258,1,0,0,0,1
156260,0,0,0,0,2
156261,0,0,0,0,2
156262,0,0,0,0,3
156265,1,0,0,0,1
156266,1,0,0,0,1
156270,1,0,0,0,1
156275,0,0,0,0,1
156276,0,0,0,1,1
156277,0,0,0,0,2
156278,1,0,0,0,1
156280,0,0,1,0,1
156281,0,1,0,0,1
156282,0,1,0,0,1
156285,0,0,0,0,2
156286,0,1,0,0,1
156290,1,0,0,0,1
156300,0,0,0,0,2
156301,0,0,0,0,2
156302,0,0,0,0,3
156305,0,0,0,0,2
156306,0,1,0,0,1
156310,0,0,0,0,3
156325,1,0,0,0,1
156326,1,0,0,0,1
156330,1,0,0,0,1
156350,1,0,0,0,1
156375,0,0,0,0,1
156376,0,0,0,0,1
156377,0,0,0,0,2
156378,1,0,0,0,1
156380,0,0,0,1,1
156381,0,0,0,1,1
156382,0,0,0,1,2
156385,0,0,0,0,2
156386,0,0,1,1,1
156390,1,0,0,0,1
156400,0,0,1,0,1
156401,0,0,0,1,1
156402,0,0,1,0,2
156405,0,1,0,0,1
156406,0,1,0,0,1
156410,0,1,0,0,1
156425,0,0,0,0,2
156426,0,0,1,1,1
156430,0,1,0,0,1
156450,1,0,0,0,1
156500,0,0,0,0,2
156501,0,0,0,0,2
156502,0,0,0,0,3
156505,0,0,0,0,2
156506,0,0,1,0,2
156510,0,0,0,0,3
156525,0,0,0,0,2
156526,0,0,0,1,2
156530,0,1,0,0,1
156550,0,0,0,0,3
156625,1,0,0,0,1
156626,1,0,0,0,1
156630,1,0,0,0,1
156650,1,0,0,0,1
156750,1,0,0,0,1
156875,0,0,0,0,1
156876,0,0,0,0,1
156877,0,0,0,0,2
156878,1,0,0,0,1
156880,0,0,0,0,1
156881,0,0,1,0,1
156882,0,0,0,0,2
156885,0,0,0,0,2
156886,0,0,0,0,2
156890,1,0,0,0,1
156900,0,0,0,1,1
156901,0,0,0,1,1
156902,0,0,0,1,2
156905,0,0,0,1,1
156906,0,1,0,0,1
156910,0,0,0,1,2
156925,0,0,0,0,2
156926,0,0,0,2,1
156930,0,0,1,1,1
156950,1,0,0,0,1
157000,0,0,1,0,1
157001,0,0,1,0,1
157002,0,0,1,0,2
157005,0,0,0,1,1
157006,0,0,2,0,1
157010,0,0,1,0,2
157025,0,1,0,0,1
157026,0,1,0,0,1
157030,0,1,0,0,1
157050,0,1,0,0,1
157125,0,0,0,0,2
157126,0,0,0,0,2
157130,0,0,1,1,1
157150,0,1,0,0,1
157250,1,0,0,0,1
157500,0,0,0,0,2
157501,0,0,0,0,2
157502,0,0,0,0,3
157505,0,0,0,0,2
157506,0,0,1,0,2
157510,0,0,0,0,3
157525,0,0,0,0,2
157526,0,0,0,1,2
157530,0,0,1,0,2
157550,0,0,0,0,3
157625,0,0,0,0,2
157626,0,0,0,0,2
157630,0,0,0,1,2
157650,0,1,0,0,1
157750,0,0,0,0,3
158125,1,0,0,0,1
158126,1,0,0,0,1
158130,1,0,0,0,1
158150,1,0,0,0,1
158250,1,0,0,0,1
158750,1,0,0,0,1
159375,0,0,0,0,1
159376,0,0,0,0,1
159377,0,0,0,0,2
159378,1,0,0,0,1
159380,0,0,0,0,1
159381,0,0,1,0,1
159382,0,0,0,0,2
159385,0,0,0,0,2
159386,0,0,0,0,2
159390,1,0,0,0,1
159400,0,0,0,0,1
159401,0,0,0,1,1
159402,0,0,0,0,2
159405,0,0,1,0,1
159406,0,1,0,0,1
159410,0,0,0,0,2
159425,0,0,0,0,2
159426,0,0,0,0,2
159430,0,0,0,0,2
159450,1,0,0,0,1
159500,0,0,0,1,1
159501,0,0,0,1,1
159502,0,0,0,1,2
159505,0,0,0,1,1
159506,0,0,1,1,1
159510,0,0,0,1,2
159525,0,0,0,1,1
159526,0,0,0,2,1
159530,0,1,0,0,1
159550,0,0,0,1,2
159625,0,0,0,0,2
159626,0,0,0,0,2
159630,0,0,0,2,1
159650,0,0,1,1,1
159750,1,0,0,0,1
160000,0,0,1,0,1
160001,0,0,1,0,1
160002,0,0,1,0,2
160005,0,0,1,0,1
160006,0,0,2,0,1
160010,0,0,1,0,2
160025,0,0,0,1,1
160026,0,0,1,1,1
160030,0,0,2,0,1
160050,0,0,1,0,2
160125,0,1,0,0,1
160126,0,1,0,0,1
160130,0,1,0,0,1
160150,0,1,0,0,1
160250,0,1,0,0,1
160625,0,0,0,0,2
160626,0,0,0,0,2
160630,0,0,0,0,2
160650,0,0,1,1,1
160750,0,1,0,0,1
161250,1,0,0,0,1
162500,0,0,0,0,2
162501,0,0,0,0,2
162502,0,0,0,0,3
162505,0,0,0,0,2
162506,0,0,1,0,2
162510,0,0,0,0,3
162525,0,0,0,0,2
162526,0,0,0,1,2
162530,0,0,1,0,2
162550,0,0,0,0,3
162625,0,0,0,0,2
162626,0,0,0,0,2
162630,0,0,0,1,2
162650,0,0,1,0,2
162750,0,0,0,0,3
163125,0,0,0,0,2
163126,0,0,0,0,2
163130,0,0,0,0,2
163150,0,0,0,1,2
163250,0,1,0,0,1
163750,0,0,0,0,3
165625,1,0,0,0,1
165626,1,0,0,0,1
165630,1,0,0,0,1
165650,1,0,0,0,1
165750,1,0,0,0,1
166250,1,0,0,0,1
168750,1,0,0,0,1
171875,0,0,0,0,1
171876,0,0,0,0,1
171877,0,0,0,0,2
171878,1,0,0,0,1
171880,0,0,0,0,1
171881,0,0,1,0,1
171882,0,0,0,0,2
171885,0,0,0,0,2
171886,0,0,0,0,2
171890,1,0,0,0,1
171900,0,0,0,0,1
171901,0,0,0,1,1
171902,0,0,0,0,2
171905,0,0,1,0,1
171906,0,1,0,0,1
171910,0,0,0,0,2
171925,0,0,0,0,2
171926,0,0,0,0,2
171930,0,0,0,0,2
171950,1,0,0,0,1
172000,0,0,0,0,1
172001,0,0,0,0,1
172002,0,0,0,0,2
172005,0,0,0,1,1
172006,0,0,0,1,1
172010,0,0,0,0,2
172025,0,0,1,0,1
172026,0,0,0,1,1
172030,0,1,0,0,1
172050,0,0,0,0,2
172125,0,0,0,0,2
172126,0,0,0,0,2
172130,0,0,0,0,2
172150,0,0,0,0,2
172250,1,0,0,0,1
172500,0,0,0,1,1
172501,0,0,0,1,1
172502,0,0,0,1,2
172505,0,0,0,1,1
172506,0,0,1,1,1
172510,0,0,0,1,2
172525,0,0,0,1,1
172526,0,0,0,2,1
172530,0,0,1,1,1
172550,0,0,0,1,2
172625,0,0,0,1,1
172626,0,0,0,1,1
172630,0,0,0,2,1
172650,0,1,0,0,1
172750,0,0,0,1,2
173125,0,0,0,0,2
173126,0,0,0,0,2
173130,0,0,0,0,2
173150,0,0,0,2,1
173250,0,0,1,1,1
173750,1,0,0,0,1
175000,0,1,0,0,0
175001,0,1,0,0,0
175002,0,1,0,0,1
175005,0,1,0,0,0
175006,0,1,1,0,0
175010,0,1,0,0,1
175025,0,1,0,0,0
175026,0,1,0,1,0
175030,0,1,1,0,0
175050,0,1,0,0,1
175125,0,1,0,0,0
175126,0,1,0,0,0
175130,0,1,0,1,0
175150,0,1,1,0,0
175250,0,1,0,0,1
175625,0,1,0,0,1
175626,0,1,0,0,1
175630,0,1,0,0,1
175650,0,1,0,0,1
175750,0,1,0,0,1
176250,0,1,0,0,1
178125,0,1,0,1,0
178126,0,1,0,1,0
178130,0,1,0,1,0
178150,0,1,0,1,0
178250,0,1,0,1,0
178750,0,1,0,0,1
181250,1,0,0,0,1
187500,0,0,0,0,2
187501,0,0,0,0,2
187502,0,0,0,0,3
187505,0,0,0,0,2
187506,0,0,1,0,2
187510,0,0,0,0,3
187525,0,0,0,0,2
187526,0,0,0,1,2
187530,0,0,1,0,2
187550,0,0,0,0,3
187625,0,0,0,0,2
187626,0,0,0,0,2
187630,0,0,0,1,2
187650,0,0,1,0,2
187750,0,0,0,0,3
188125,0,0,0,0,2
188126,0,0,0,0,2
188130,0,0,0,0,2
188150,0,0,0,1,2
188250,0,0,1,0,2
188750,0,0,0,0,3
190625,0,1,1,0,0
190626,0,1,1,0,0
190630,0,1,1,0,0
190650,0,1,1,0,0
190750,0,1,1,0,0
191250,0,1,0,0,1
193750,0,2,0,0,0
203125,1,0,0,0,1
203126,1,0,0,0,1
203130,1,0,0,0,1
203150,1,0,0,0,1
203250,1,0,0,0,1
203750,1,0,0,0,1
206250,1,0,0,0,1
218750,1,0,0,0,1
234375,1,0,0,0,0
234376,1,0,0,0,0
234377,1,0,0,0,1
234378,2,0,0,0,0
234380,1,0,0,0,0
234381,1,0,1,0,0
234382,1,0,0,0,1
234385,1,0,0,0,1
234386,1,0,0,0,1
234390,2,0,0,0,0
234400,1,0,0,0,0
234401,1,0,0,1,0
234402,1,0,0,0,1
234405,1,0,1,0,0
234406,1,1,0,0,0
234410,1,0,0,0,1
234425,1,0,0,0,1
234426,1,0,0,0,1
234430,1,0,0,0,1
234450,2,0,0,0,0
234500,1,0,0,0,0
234501,1,0,0,0,0
234502,1,0,0,0,1
234505,1,0,0,1,0
234506,1,0,0,1,0
234510,1,0,0,0,1
234525,1,0,1,0,0
234526,1,0,0,1,0
234530,1,1,0,0,0
234550,1,0,0,0,1
234625,1,0,0,0,1
234626,1,0,0,0,1
234630,1,0,0,0,1
234650,1,0,0,0,1
234750,2,0,0,0,0
235000,1,0,0,0,0
235001,1,0,0,0,0
235002,1,0,0,0,1
235005,1,0,0,0,0
235006,1,0,1,0,0
235010,1,0,0,0,1
235025,1,0,0,1,0
235026,1,0,0,1,0
235030,1,0,0,1,0
235050,1,0,0,0,1
235125,1,0,1,0,0
235126,1,0,1,0,0
235130,1,0,0,1,0
235150,1,1,0,0,0
235250,1,0,0,0,1
235625,1,0,0,0,1
235626,1,0,0,0,1
235630,1,0,0,0,1
235650,1,0,0,0,1
235750,1,0,0,0,1
236250,2,0,0,0,0
237500,1,0,0,0,0
237501,1,0,0,0,0
237502,1,0,0,0,1
237505,1,0,0,0,0
237506,1,0,1,0,0
237510,1,0,0,0,1
237525,1,0,0,0,0
237526,1,0,0,1,0
237530,1,0,1,0,0
237550,1,0,0,0,1
237625,1,0,0,1,0
237626,1,0,0,1,0
237630,1,0,0,1,0
237650,1,0,0,1,0
237750,1,0,0,0,1
238125,1,0,1,0,0
238126,1,0,1,0,0
238130,1,0,1,0,0
238150,1,0,0,1,0
238250,1,1,0,0,0
238750,1,0,0,0,1
240625,1,0,0,0,1
240626,1,0,0,0,1
240630,1,0,0,0,1
240650,1,0,0,0,1
240750,1,0,0,0,1
241250,1,0,0,0,1
243750,2,0,0,0,0
250000,1,0,0,0,0
250001,1,0,0,0,0
250002,1,0,0,0,1
250005,1,0,0,0,0
250006,1,0,1,0,0
250010,1,0,0,0,1
250025,1,0,0,0,0
250026,1,0,0,1,0
250030,1,0,1,0,0
250050,1,0,0,0,1
250125,1,0,0,0,0
250126,1,0,0,0,0
250130,1,0,0,1,0
250150,1,0,1,0,0
250250,1,0,0,0,1
250625,1,0,0,1,0
250626,1,0,0,1,0
250630,1,0,0,1,0
250650,1,0,0,1,0
250750,1,0,0,1,0
251250,1,0,0,0,1
253125,1,0,1,0,0
253126,1,0,1,0,0
253130,1,0,1,0,0
253150,1,0,1,0,0
253250,1,0,0,1,0
253750,1,1,0,0,0
256250,1,0,0,0,1
265625,1,0,0,0,1
265626,1,0,0,0,1
265630,1,0,0,0,1
265650,1,0,0,0,1
265750,1,0,0,0,1
266250,1,0,0,0,1
268750,1,0,0,0,1
281250,2,0,0,0,0
312500,1,0,0,0,0
312501,1,0,0,0,0
312502,1,0,0,0,1
312505,1,0,0,0,0
312506,1,0,1,0,0
312510,1,0,0,0,1
312525,1,0,0,0,0
312526,1,0,0,1,0
312530,1,0,1,0,0
312550,1,0,0,0,1
312625,1,0,0,0,0
312626,1,0,0,0,0
312630,1,0,0,1,0
312650,1,0,1,0,0
312750,1,0,0,0,1
313125,1,0,0,0,0
313126,1,0,0,0,0
313130,1,0,0,0,0
313150,1,0,0,1,0
313250,1,0,1,0,0
313750,1,0,0,0,1
315625,1,0,0,1,0
315626,1,0,0,1,0
315630,1,0,0,1,0
315650,1,0,0,1,0
315750,1,0,0,1,0
316250,1,0,0,1,0
318750,1,0,0,0,1
328125,1,0,1,0,0
328126,1,0,1,0,0
328130,1,0,1,0,0
328150,1,0,1,0,0
328250,1,0,1,0,0
328750,1,0,0,1,0
331250,1,1,0,0,0
343750,1,0,0,0,1
390625,0,0,0,0,0
390626,0,0,0,0,0
390627,0,0,0,0,1
390628,1,0,0,0,0
390629,1,0,0,0,0
390630,0,0,0,0,0
390631,0,0,1,0,0
390632,0,0,0,0,1
390633,1,0,0,0,0
390634,1,0,1,0,0
390635,0,0,0,0,1
390636,0,0,0,0,1
390637,0,0,0,0,2
390638,1,0,0,0,1
390640,1,0,0,0,0
390641,1,0,0,0,0
390642,1,0,0,0,1
390645,1,0,0,0,0
390646,1,0,1,0,0
390650,0,0,0,0,0
390651,0,0,0,1,0
390652,0,0,0,0,1
390653,1,0,0,0,0
390654,1,0,0,1,0
390655,0,0,1,0,0
390656,0,1,0,0,0
390657,0,1,0,0,0
390658,1,0,1,0,0
390660,0,0,0,0,1
390661,0,1,0,0,0
390662,0,1,1,0,0
390665,1,0,0,0,0
390666,1,0,0,1,0
390670,1,0,1,0,0
390675,0,0,0,0,1
390676,0,0,0,0,1
390677,0,0,0,0,2
390678,1,0,0,0,1
390680,0,0,0,0,1
390681,0,1,0,0,0
390682,0,1,0,1,0
390685,0,0,0,0,2
390686,0,1,1,0,0
390690,1,0,0,0,1
390700,1,0,0,0,0
390701,1,0,0,0,0
390702,1,0,0,0,1
390705,1,0,0,0,0
390706,1,0,1,0,0
390710,1,0,0,0,1
390725,1,0,0,0,0
390726,1,0,0,1,0
390730,1,0,1,0,0
390750,0,0,0,0,0
390751,0,0,0,0,0
390752,0,0,0,0,1
390753,1,0,0,0,0
390754,1,0,0,0,0
390755,0,0,0,1,0
390756,0,0,0,1,0
390757,0,0,0,1,1
390758,1,0,0,1,0
390760,0,0,0,0,1
390761,0,0,1,1,0
390762,0,0,0,0,2
390765,1,0,0,0,0
390766,1,0,0,0,0
390770,1,0,0,1,0
390775,0,0,1,0,0
390776,0,0,0,1,0
390777,0,0,1,0,1
390778,1,0,1,0,0
390780,0,1,0,0,0
390781,0,1,0,0,0
390782,0,1,0,0,0
390785,0,1,0,0,0
390786,0,1,0,1,0
390790,1,0,1,0,0
390800,0,0,0,0,1
390801,0,0,1,1,0
390802,0,0,0,0,2
390805,0,1,0,0,0
390806,0,1,1,0,0
390810,0,1,1,0,0
390825,1,0,0,0,0
390826,1,0,0,0,0
390830,1,0,0,1,0
390850,1,0,1,0,0
390875,0,0,0,0,1
390876,0,0,0,0,1
390877,0,0,0,0,2
390878,1,0,0,0,1
390880,0,0,0,0,1
390881,0,0,1,0,1
390882,0,0,0,0,2
390885,0,0,0,0,2
390886,0,0,0,0,2
390890,1,0,0,0,1
390900,0,0,0,0,1
390901,0,0,0,1,1
390902,0,0,0,0,2
390905,0,1,0,0,0
390906,0,1,0,0,1
390910,0,1,0,1,0
390925,0,0,0,0,2
390926,0,0,0,0,2
390930,0,1,1,0,0
390950,1,0,0,0,1
391000,1,0,0,0,0
391001,1,0,0,0,0
391002,1,0,0,0,1
391005,1,0,0,0,0
391006,1,0,1,0,0
391010,1,0,0,0,1
391025,1,0,0,0,0
391026,1,0,0,1,0
391030,1,0,1,0,0
391050,1,0,0,0,1
391125,1,0,0,0,0
391126,1,0,0,0,0
391130,1,0,0,1,0
391150,1,0,1,0,0
391250,0,0,0,0,0
391251,0,0,0,0,0
391252,0,0,0,0,1
391253,1,0,0,0,0
391254,1,0,0,0,0
391255,0,0,0,0,0
391256,0,0,1,0,0
391257,0,0,0,0,1
391258,1,0,0,0,0
391260,0,0,0,0,1
391261,0,0,0,0,1
391262,0,0,0,0,2
391265,1,0,0,0,0
391266,1,0,0,0,0
391270,1,0,0,0,0
391275,0,0,0,1,0
391276,0,0,0,1,0
391277,0,0,0,1,1
391278,1,0,0,1,0
391280,0,0,0,1,0
391281,0,1,0,0,0
391282,0,1,0,0,0
391285,0,0,0,1,1
391286,0,1,0,0,0
391290,1,0,0,1,0
391300,0,0,0,0,1
391301,0,0,0,2,0
391302,0,0,0,0,2
391305,0,0,1,1,0
391306,0,1,0,1,0
391310,0,0,0,0,2
391325,1,0,0,0,0
391326,1,0,0,0,0
391330,1,0,0,0,0
391350,1,0,0,1,0
391375,0,0,1,0,0
391376,0,0,1,0,0
391377,0,0,1,0,1
391378,1,0,1,0,0
391380,0,0,0,1,0
391381,0,0,2,0,0
391382,0,0,0,1,1
391385,0,0,1,0,1
391386,0,0,1,0,1
391390,1,0,1,0,0
391400,0,1,0,0,0
391401,0,1,0,0,0
391402,0,1,0,0,1
391405,0,1,0,0,0
391406,0,1,1,0,0
391410,0,1,0,0,0
391425,0,1,0,0,0
391426,0,1,0,1,0
391430,0,1,0,1,0
391450,1,0,1,0,0
391500,0,0,0,0,1
391501,0,0,0,0,1
391502,0,0,0,0,2
391505,0,0,1,1,0
391506,0,0,1,0,1
391510,0,0,0,0,2
391525,0,1,0,0,0
391526,0,1,0,0,0
391530,0,1,1,0,0
391550,0,1,1,0,0
391625,1,0,0,0,0
391626,1,0,0,0,0
391630,1,0,0,0,0
391650,1,0,0,1,0
391750,1,0,1,0,0
391875,0,0,0,0,1
391876,0,0,0,0,1
391877,0,0,0,0,2
391878,1,0,0,0,1
391880,0,0,0,0,1
391881,0,0,1,0,1
391882,0,0,0,0,2
391885,0,0,0,0,2
391886,0,0,0,0,2
391890,1,0,0,0,1
391900,0,0,0,0,1
391901,0,0,0,1,1
391902,0,0,0,0,2
391905,0,0,1,0,1
391906,0,1,0,0,1
391910,0,0,0,0,2
391925,0,0,0,0,2
391926,0,0,0,0,2
391930,0,0,0,0,2
391950,1,0,0,0,1
392000,0,0,0,0,1
392001,0,0,0,0,1
392002,0,0,0,0,2
392005,0,0,0,1,1
392006,0,0,0,1,1
392010,0,0,0,0,2
392025,0,1,0,0,0
392026,0,1,0,0,0
392030,0,1,0,0,1
392050,0,1,0,1,0
392125,0,0,0,0,2
392126,0,0,0,0,2
392130,0,0,0,0,2
392150,0,1,1,0,0
392250,1,0,0,0,1
392500,1,0,0,0,0
392501,1,0,0,0,0
392502,1,0,0,0,1
392505,1,0,0,0,0
392506,1,0,1,0,0
392510,1,0,0,0,1
392525,1,0,0,0,0
392526,1,0,0,1,0
392530,1,0,1,0,0
392550,1,0,0,0,1
392625,1,0,0,0,0
392626,1,0,0,0,0
392630,1,0,0,1,0
392650,1,0,1,0,0
392750,1,0,0,0,1
393125,1,0,0,0,0
393126,1,0,0,0,0
393130,1,0,0,0,0
393150,1,0,0,1,0
393250,1,0,1,0,0
393750,0,0,0,0,0
393751,0,0,0,0,0
393752,0,0,0,0,1
393753,1,0,0,0,0
393754,1,0,0,0,0
393755,0,0,0,0,0
393756,0,0,1,0,0
393757,0,0,0,0,1
393758,1,0,0,0,0
393760,0,0,0,0,1
393761,0,0,0,0,1
393762,0,0,0,0,2
393765,1,0,0,0,0
393766,1,0,0,0,0
393770,1,0,0,0,0
393775,0,0,0,0,0
393776,0,0,0,1,0
393777,0,0,0,0,1
393778,1,0,0,0,0
393780,0,0,1,0,0
393781,0,1,0,0,0
393782,0,1,0,0,0
393785,0,0,0,0,1
393786,0,1,0,0,0
393790,1,0,0,0,0
393800,0,0,0,0,1
393801,0,0,0,0,1
393802,0,0,0,0,2
393805,0,0,0,0,1
393806,0,1,0,0,0
393810,0,0,0,0,2
393825,1,0,0,0,0
393826,1,0,0,0,0
393830,1,0,0,0,0
393850,1,0,0,0,0
393875,0,0,0,1,0
393876,0,0,0,1,0
393877,0,0,0,1,1
393878,1,0,0,1,0
393880,0,0,0,1,0
393881,0,0,1,1,0
393882,0,0,0,1,1
393885,0,0,0,1,1
393886,0,0,0,1,1
393890,1,0,0,1,0
393900,0,0,0,1,0
393901,0,0,0,2,0
393902,0,0,0,1,1
393905,0,1,0,0,0
393906,0,1,0,1,0
393910,0,1,0,0,0
393925,0,0,0,1,1
393926,0,0,0,1,1
393930,0,1,0,0,0
393950,1,0,0,1,0
394000,0,0,0,0,1
394001,0,0,0,0,1
394002,0,0,0,0,2
394005,0,0,0,2,0
394006,0,0,1,0,1
394010,0,0,0,0,2
394025,0,0,1,1,0
394026,0,0,0,1,1
394030,0,1,0,1,0
394050,0,0,0,0,2
394125,1,0,0,0,0
394126,1,0,0,0,0
394130,1,0,0,0,0
